,baseMean,log2FoldChange,lfcSE,pvalue,padj
WBGene00000407,2447.38009833216,0.0365778541749253,0.0303768871498612,0.194761172198373,0.332651774151444
WBGene00000408,3281.45401255272,0.0729568722612224,0.0246148057531298,0.00152490905184549,0.00968440525723723
WBGene00000409,3203.03284925208,0.0549238916658652,0.0341139935091011,0.0661026704785086,0.152867585145839
WBGene00000410,1787.14374815456,0.069686604580327,0.0350600506645886,0.0231412435183616,0.0712311139337684
WBGene00000411,12378.5993366914,0.0930269707875069,0.0190607960319318,4.37115565470741e-07,1.67135456036335e-05
WBGene00000413,3376.56723622057,0.0528867645826271,0.0239004077927165,0.010537672030242,0.0399150510976028
WBGene00000414,1310.75146304791,-0.0182007776557973,0.0330896690609202,0.515471604869862,0.658929284252776
WBGene00000415,3798.94868642275,-0.0759722718498064,0.0209044050489906,0.000139412225678221,0.00159270705532486
WBGene00000416,3575.90493914496,0.0773283865010005,0.0238857031934443,0.000569910918380217,0.00464895237510659
WBGene00000417,9237.2179778082,0.0883790230379498,0.0208320369927007,1.00626946401381e-05,0.000213125241708284
WBGene00000418,2121.62464497378,0.0594577501774255,0.0299039707038838,0.0277140689354697,0.0812737017062348
WBGene00000419,6445.52512823126,0.0190548732062532,0.022787946392162,0.376830775483198,0.533007476190879
WBGene00000420,3035.06088900193,-0.0323503046056667,0.0282410504219536,0.208204667788602,0.348585495204838
WBGene00000421,10285.8775707251,0.0146796438913888,0.0211818591718284,0.44643865344665,0.599404742769694
WBGene00000422,230.303511252938,0.123865103792289,0.0966673806340846,0.0234200110423879,0.0718679410822518
WBGene00000423,4062.73931811982,0.0598878970824428,0.0224853733731692,0.00479867608926216,0.022662381202667
WBGene00000424,2252.17741767135,0.108013564299011,0.0312998320828965,0.000128294776215155,0.00149985732964206
WBGene00000425,248.377106600252,0.0343505459254285,0.0600021468666982,0.359333028666481,0.515286504876084
WBGene00000426,4046.86831376656,0.0177067409056939,0.0227973823608328,0.404129042074142,0.561088329409279
WBGene00000430,34.4870712878372,0.0244558940775781,0.0724135168989106,0.249772204515214,0.400092352314162
