,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_name,SNR,logq
WBGene00011885,7496.54269593337,0.422247774469721,0.0210239716063208,20.0841107653881,1.01626728301573e-89,1.0243175241498e-88,T21B10.3,5.63256679240654e-05,87.9895653972561
WBGene00015743,4896.68524752416,0.476567326534143,0.0237289999273682,20.0837510216555,1.02365471865614e-89,1.03078154619548e-88,soap-1,9.73244761392624e-05,87.9868333651087
WBGene00022389,600.480605280003,-0.979853438244757,0.0487883968837549,-20.0837391845318,1.02389870540365e-89,1.03078154619548e-88,pde-6,-0.00163178199200597,87.9868333651087
WBGene00006779,2186.42605916925,-0.746195205434519,0.0371621210933799,-20.0794568092468,1.11608468553815e-89,1.12291921125815e-88,unc-43,-0.000341285360328189,87.9496514880546
WBGene00014115,10590.7241412475,0.720661061830058,0.0359114981973561,20.0676969217373,1.41407091304026e-89,1.42188485213193e-88,gld-4,6.80464387721431e-05,87.847135572459
WBGene00008754,102.577012136379,-3.78861819378588,0.188806339693452,-20.0661598542566,1.45847761346693e-89,1.46566607201311e-88,F13E9.5,-0.0369343785208797,87.8339649653029
WBGene00001581,13896.5508123566,-0.793297493490141,0.0395375965505187,-20.0643833389446,1.51153777370996e-89,1.51808627563761e-88,gfi-1,-5.70859275946915e-05,87.8187035459843
WBGene00020293,119.341800386521,-3.55156329999827,0.177099801324044,-20.0540219325254,1.86168702978484e-89,1.86864351156873e-88,nep-20,-0.0297595921001322,87.7284735427761
WBGene00000478,135.248326176308,2.40415972912654,0.119892980007551,20.0525479387961,1.9176771595703e-89,1.92370187145276e-88,cfz-2,0.0177758926642279,87.715862232514
WBGene00000803,683.945389325422,1.12749751078323,0.056257584026366,20.0416980269685,2.38491317146509e-89,2.39098848345401e-88,csb-1,0.00164851979175602,87.6214225157221
WBGene00011049,102.422399769375,5.19920594879213,0.259674410952908,20.0220188416447,3.54079376745971e-89,3.54771183698761e-88,sdz-26,0.0507623914348738,87.4500516629916
WBGene00020551,373.091591155868,-1.982929681724,0.0990663962356544,-20.0161685200207,3.98190307004284e-89,3.98732222806716e-88,T17H7.7,-0.00531486028827594,87.3993186662145
WBGene00019064,1875.12850120378,-0.833402781948756,0.0416424024923085,-20.0133213280067,4.21600180103946e-89,4.21924296150152e-88,myo-5,-0.0004444510237105,87.3747654654213
WBGene00015519,198.732007495905,-1.96843986898685,0.098360499747332,-20.0125037392385,4.28572709955238e-89,4.28648698024379e-88,doxa-1,-0.00990499665247638,87.3678984910593
WBGene00018460,1321.98297338331,-0.809639251001398,0.0404694250700447,-20.0061960257668,4.86378602053382e-89,4.86177500445917e-88,F45D11.15,-0.00061244302483663,87.3132051435147
WBGene00010731,3918.48532303248,0.471208819598084,0.0235600961461266,20.0002927269698,5.47502006060674e-89,5.46952564850342e-88,K10C3.4,0.000120252796872395,87.262050336769
WBGene00011689,986.014464087921,0.869148535556455,0.0434580268441522,19.9997238409689,5.53782579679817e-89,5.52900448136964e-88,T10C6.7,0.000881476456190154,87.2573530580567
WBGene00017063,360.262208041767,-1.32745250181525,0.0663744961452173,-19.9994362128337,5.56985332670265e-89,5.55770211366681e-88,mctp-1,-0.00368468429989013,87.2551047346111
WBGene00003930,5193.41292927356,0.498752889456648,0.0249436891027438,19.9951533793686,6.06920070530015e-89,6.05239148708276e-88,pat-3,9.60356698473449e-05,87.2180729882528
WBGene00017955,310.469621360227,-4.13613411127921,0.206880963475486,-19.992821194345,6.35964566344506e-89,6.33829702959251e-88,F31E8.5,-0.0133221862195664,87.198027412465
WBGene00003554,104.60391625149,-3.90101957845074,0.195152129831187,-19.9896336351811,6.77916909720366e-89,6.75243546980445e-88,nas-38,-0.0372932459724726,87.170539557491
WBGene00001609,8541.41269631344,0.502405440201788,0.0251374054822037,19.9863681459677,7.23758587706105e-89,7.20480387044142e-88,glp-1,5.88199467774963e-05,87.1423778370768
WBGene00007788,1877.00230922795,0.611381208640731,0.0305903089330729,19.9861076911104,7.2754537948213e-89,7.23824247911586e-88,C28A5.1,0.000325722139837007,87.1403668722394
WBGene00007549,291.956748453346,-1.68704517226351,0.0844200917425329,-19.9839296243448,7.59996269932163e-89,7.55664916337367e-88,spin-1,-0.0057784078676061,87.1216707405383
WBGene00000416,1885.28770516252,0.575688081179961,0.0288079221718058,19.9836724685192,7.63921687546255e-89,7.59121944706123e-88,ced-2,0.000305358211165088,87.1196884538028
WBGene00018783,136.417225903982,-3.34370558129892,0.167359546919334,-19.979174435209,8.35947979732213e-89,8.30208196068559e-88,cbs-2,-0.0245108750683173,87.0808129834487
WBGene00010485,367.040671548277,-3.77530623066383,0.188979778827132,-19.97730261986,8.67881503357625e-89,8.61416931455782e-88,ant-1.3,-0.0102857980690221,87.0647865962772
WBGene00016398,121.39688209087,-3.88350937713056,0.194417010567177,-19.9751522040232,9.06072658742991e-89,8.98796459783566e-88,C34D4.2,-0.0319901904418238,87.0463386468665
WBGene00011182,3609.18786306956,-0.792521418276306,0.0396831480482597,-19.971233565253,9.80029282700774e-89,9.71589663218816e-88,R09H10.5,-0.000219584418529624,87.0125171143186
WBGene00015106,148.274055320651,-3.30232752388929,0.165366612259962,-19.9697355999404,1.0098652470207e-88,1.00058252782971e-87,B0280.11,-0.022271782590338,86.9997470850358
WBGene00018497,147.340422303605,-3.52392532717351,0.17651187650358,-19.964239217082,1.12731310721564e-88,1.11629723308428e-87,msrp-3,-0.023916894441311,86.9522201517237
WBGene00013888,262.503789658665,-2.84661689360387,0.142635603674422,-19.9572674723032,1.29608196301274e-88,1.28266637778155e-87,nspa-3,-0.0108440982787538,86.8918862891667
WBGene00008423,118.134921705188,-2.72025909787429,0.136395423607073,-19.9439176618623,1.69273961552969e-88,1.67423918840496e-87,D2045.5,-0.0230267143585436,86.7761824968901
WBGene00044019,526.496113574014,-1.31617893471587,0.0659948494464744,-19.9436614486615,1.70143316785227e-88,1.68185476048854e-87,C55A6.12,-0.00249988347640641,86.7742115111789
WBGene00086554,114.144011431984,-3.46168363063058,0.173588270671934,-19.9419212901363,1.76166851240518e-88,1.74038039903286e-87,D1081.12,-0.0303273346293188,86.7593558165766
WBGene00009482,480.832865753034,-1.04473254670838,0.0523955183068962,-19.9393494036851,1.85461061817827e-88,1.83113042540436e-87,F36G3.1,-0.00217275610948978,86.7372807212275
WBGene00020199,630.880738460348,1.04282086135162,0.052301577724224,19.9386119258238,1.88215260497562e-88,1.85724014775524e-87,T03G11.6,0.00165296037393153,86.7311319368085
WBGene00015917,141.716200829482,-3.27295113485265,0.164254162733158,-19.9261381288082,2.41493221673535e-88,2.3815791319238e-87,C17G10.3,-0.0230951092090789,86.6231349837569
WBGene00022832,2794.54162716964,0.535597681423019,0.0268826642580836,19.9235342256661,2.54386250872769e-88,2.5072676316365e-87,pdp-1,0.000191658508936037,86.6007993059543
WBGene00019341,920.527547248166,0.885343677066278,0.0444631401456448,19.9118567461997,3.21187682290804e-88,3.16382953865383e-87,K02F6.7,0.000961778579807778,86.499786923536
WBGene00002004,2747.35281813219,0.581288176362017,0.0292211811500058,19.8926995242936,4.70716383916113e-88,4.63405082316019e-87,hsf-1,0.000211581189181668,86.3340392074694
WBGene00007230,115.39190536083,-3.530992126271,0.177514112962181,-19.8913318346878,4.83731630712999e-88,4.75941301543958e-87,C01G10.1,-0.0305999984594204,86.3224466060768
WBGene00006915,9489.94413244553,-0.482909215762839,0.024277746976523,-19.8910226813806,4.86722993211431e-88,4.78606229756946e-87,vha-6,-5.08864129254251e-05,86.3200216527108
WBGene00007687,146.47511184865,-2.56501292116424,0.129039398449371,-19.8777501444308,6.34143686210056e-88,6.23206364792844e-87,C18E9.7,-0.017511595579559,86.2053681198729
WBGene00006384,952.978354655512,1.04315169898013,0.0524839913562895,19.8756167742398,6.6168306058996e-88,6.49893350804637e-87,taf-3,0.00109462265736058,86.1871579063683
WBGene00011061,23542.9093255423,0.49764197935539,0.0250396106638659,19.8741899798597,6.80763873508593e-88,6.68246347528186e-87,wago-1,2.11376585822164e-05,86.1750634063128
WBGene00019272,107.782594258897,-4.72156698217715,0.23763643488896,-19.8688681067926,7.56903479008228e-88,7.42555221753985e-87,H42K12.3,-0.0438063957788564,86.1292712435444
WBGene00020370,105.288032906258,-3.60795538680294,0.181597077755374,-19.8679154499564,7.71403211057656e-88,7.56341630401432e-87,T08H10.3,-0.0342674783374026,86.1212819945979
WBGene00006555,409.456410249163,1.17970659047507,0.059387406788882,19.8645917419638,8.24195122643266e-88,8.07634861638216e-87,tbx-36,0.00288115306280635,86.0927849429598
WBGene00009671,3985.10975325499,0.550280899991078,0.0277054510557267,19.8618278722207,8.70828514841446e-88,8.52837439621631e-87,mfap-1,0.000138084252144277,86.0691337423417
WBGene00004806,3468.49418486298,0.535106752894471,0.0269443193814829,19.8597242453344,9.08077861246156e-88,8.88802871363141e-87,skp-1,0.000154276387496844,86.0511945510348
WBGene00010874,194.549238243535,-3.2025073064826,0.16128216644729,-19.8565494067147,9.67326015812698e-88,9.46246136739785e-87,M05D6.1,-0.0164611660029926,86.023995880592
WBGene00001874,5075.18028865296,0.498552687756388,0.0251082660057221,19.8561178076881,9.75672699769498e-88,9.53859566620405e-87,him-17,9.82334930782749e-05,86.0205155602343
WBGene00003053,3278.32016443146,0.493105887548587,0.0248449074323525,19.8473626392536,1.16138824140728e-87,1.13476750631267e-86,lmp-1,0.000150414194714293,85.9450931085751
WBGene00019260,116.255204343902,-3.27613774315744,0.165070466583147,-19.8469042401793,1.17202958930307e-87,1.1445041396293e-86,H34I24.1,-0.0281805684454874,85.9413826321595
WBGene00016765,102.788641890937,-4.06744678674384,0.204972160114872,-19.8438987249016,1.24425042704741e-87,1.21432814169108e-86,C49C8.1,-0.0395709750797133,85.915663940222
WBGene00003797,4297.14052367885,0.552889732214035,0.0278656499829782,19.8412645156947,1.31118968632611e-87,1.2789200611929e-86,npp-11,0.000128664568721317,85.8931566002186
WBGene00009401,98.6107189127364,-4.05255650582912,0.20425400704148,-19.8407686807638,1.32418558377013e-87,1.29085211026163e-86,F35C11.2,-0.0410965111147333,85.8891235109298
WBGene00004044,9218.00721904855,0.33182971114556,0.0167313160879308,19.8328517255691,1.54997973298506e-87,1.5100925170585e-86,plk-3,3.59979877711367e-05,85.8209964444836
WBGene00008547,602.223515337383,-1.04268368754211,0.0525808316537047,-19.8301102274149,1.63680696151462e-87,1.59376779112266e-86,F07A11.4,-0.00173138985939127,85.7975749541948
WBGene00004377,890.964252072098,0.939003966185485,0.0473530533597668,19.8298504438851,1.64528217812999e-87,1.60109892469775e-86,rme-6,0.00105391878967272,85.79558183415
WBGene00010585,103.358855889355,3.61826551645921,0.182618551572842,19.8132417834667,2.28863354029175e-87,2.22589341392858e-86,K05C4.9,0.0350068263171617,85.6524956355318
WBGene00018386,324.893993292757,1.27612777983716,0.0644112546377347,19.8121863487124,2.33711897076116e-87,2.27174407479558e-86,F43C11.9,0.00392782817221021,85.6436405960088
WBGene00012546,722.343707278844,0.968752842355573,0.0488983985534954,19.8115453882553,2.36706259227833e-87,2.29952929099461e-86,Y37D8A.4,0.00134112449875833,85.6383610540889
WBGene00044439,195.108937826518,1.92527703812115,0.0971806294991805,19.8113250350718,2.37744493259873e-87,2.30829033817374e-86,Y51H7C.15,0.00986770293338905,85.6367095662544
WBGene00006571,5740.90730566462,0.51230393353136,0.0258679724830845,19.804564654859,2.71902992123755e-87,2.63842565121004e-86,tim-1,8.92374508513425e-05,85.5786551393963
WBGene00012496,1958.586247203,0.603821104672231,0.030489303405701,19.8043588152075,2.73016502163651e-87,2.64771247341861e-86,Y24F12A.1,0.000308294365660195,85.5771291785932
WBGene00016260,352.237305193006,-1.25610323886978,0.0634315880981172,-19.8024876332407,2.83349767260872e-87,2.74635057924155e-86,rege-1,-0.00356607099915641,85.5612440246696
WBGene00001403,596.965373545691,-1.34010843851746,0.0676793853043915,-19.8008364362391,2.92791711214783e-87,2.83624163073141e-86,fbl-1,-0.00224486795701039,85.5472567726346
WBGene00009118,1824.65012448801,0.573516102622463,0.0289678321864315,19.7983783850797,3.07431851631212e-87,2.9763553919651e-86,F25H2.4,0.000314315656971985,85.5263152130609
WBGene00018636,2480.42994470842,0.593341033182707,0.0299831780296906,19.7891308451411,3.6935632116487e-87,3.57382334080794e-86,oef-1,0.000239208946194388,85.4468669190963
WBGene00019940,13383.1004407511,0.408775079750768,0.020657726703891,19.7879992126033,3.77742255752935e-87,3.65287553948967e-86,npp-21,3.05441240286939e-05,85.4373651247861
WBGene00021858,266.296307134529,-2.15555846435607,0.109011733161468,-19.7736372208967,5.02214057937316e-87,4.85377984150382e-86,Y54F10BM.3,-0.00809458639344598,85.3139199263536
WBGene00009658,115.676941067938,5.76035606817789,0.291380295536189,19.7692025041634,5.48359038266516e-87,5.29673516243393e-86,F43G6.5,0.0497969259473656,85.2759917413119
WBGene00045383,3824.87902235989,0.427885773356792,0.0216490060998477,19.7646844101449,5.99722215377924e-87,5.78956021154627e-86,sup-46,0.000111869099873594,85.2373544250382
WBGene00009469,651.630509867552,0.938329558901861,0.0474765639014402,19.7640579223426,6.07213372270233e-87,5.85853586027888e-86,F36D3.1,0.00143997180103274,85.2322109074037
WBGene00018373,406.588410842988,-1.34746959378527,0.0682107238422952,-19.7545124561448,7.33606280155405e-87,7.07397098522502e-86,F43B10.1,-0.0033140875584514,85.1503367258306
WBGene00003172,566.806085948668,1.07564718187114,0.0544681965554909,19.7481695722255,8.31783720881002e-87,8.01610245357016e-86,mec-8,0.00189773400204555,85.0960367407363
WBGene00010883,99.2561289011697,-3.92881295655525,0.198966142442336,-19.7461382541198,8.65915694073764e-87,8.34029100216864e-86,M7.7,-0.0395825728854206,85.0788187960731
WBGene00019082,237.160633110264,1.69987494237465,0.0860874207902253,19.7459155678139,8.69741414767924e-87,8.37237426741614e-86,pup-3,0.00716761007120572,85.07715136578
WBGene00011605,7134.76567463897,0.424351363011444,0.0214991208311728,19.7380798193455,1.01565008849603e-86,9.77137376214796e-86,sftb-1,5.94765662059275e-05,85.0100443743182
WBGene00008805,527.901596634452,1.03600051083123,0.0525084649340621,19.7301618345194,1.1878946714526e-86,1.14220122301093e-85,git-1,0.00196248792850046,84.9422573791506
WBGene00018017,4556.95108044748,0.407422719338448,0.0206513196052932,19.7286530413301,1.22388012051463e-86,1.176134200992e-85,golg-2,8.94068670358516e-05,84.9295431209257
WBGene00017736,171.745392179367,-2.24857579891928,0.114034540014568,-19.7183747891825,1.49970430569454e-86,1.44038002073034e-85,F23C8.7,-0.0130924956436148,84.8415229112849
WBGene00022880,4624.47000477873,0.490344770323341,0.0248725709592213,19.7142776726726,1.62621429057443e-86,1.56099968459393e-85,tbc-2,0.000106032641538736,84.8065971846885
WBGene00018953,10290.7344236517,0.428713791960718,0.0217492089425826,19.7116958640892,1.71134610251833e-86,1.64178628644659e-85,F56C9.10,4.16601745134327e-05,84.7846833762407
WBGene00003104,96.893526621037,-3.60641135255339,0.182979394440562,-19.7093851118022,1.79130260996193e-86,1.71751921067342e-85,mab-7,-0.0372203539113457,84.7650983966016
WBGene00008686,3701.06035174516,0.46364166327762,0.0235310588675276,19.7033914150559,2.01649284843534e-86,1.93233909819203e-85,F11A10.5,0.000125272656810095,84.7139166586912
WBGene00013771,878.559783752489,-3.78113867811512,0.19192573950317,-19.7010504578656,2.11192542913905e-86,2.0226436919819e-85,Y113G7C.1,-0.00430379212438474,84.6940806156153
WBGene00008887,4994.91941837462,0.521498706767726,0.0264708545191482,19.7008640726158,2.11971455865558e-86,2.02895528711133e-85,tbcd-1,0.00010440582982166,84.6927275235801
WBGene00009129,129.696052334823,-2.74749520849897,0.139473919504345,-19.6989890171788,2.19968592404627e-86,2.10431231727727e-85,F25H5.7,-0.0211841082210122,84.6768898027293
WBGene00020350,1565.45277396018,-3.45455296622919,0.175418462764769,-19.693211944638,2.46549403444971e-86,2.35726302514081e-85,T08B2.12,-0.00220674364866983,84.6275919558745
WBGene00020788,1227.66211268406,-1.23837340014682,0.0628895710678688,-19.691236227552,2.56356351744533e-86,2.4496434447051e-85,nep-22,-0.00100872494748522,84.6108971243155
WBGene00015565,4545.56227304793,0.854121403556844,0.043387276833117,19.6859878263874,2.84339066540895e-86,2.71550227035641e-85,C07D8.6,0.000187902255485795,84.5661498297696
WBGene00007092,2525.93220184891,0.541324802863292,0.0275047890190591,19.6811108962947,3.13064494030633e-86,2.98815027212657e-85,B0001.7,0.000214306940806669,84.5245975659215
WBGene00006814,815.025573802578,-0.963653112291011,0.0489848032666393,-19.67249122234,3.71092982811375e-86,3.54002623907379e-85,unc-82,-0.00118235935566414,84.4509935189226
WBGene00007793,380.07009358581,-3.90913015994133,0.198770836143549,-19.6665176631758,4.1748631015136e-86,3.98034976151632e-85,C28D4.5,-0.0102852874401673,84.4000787639006
WBGene00019077,2176.97512291893,0.586281326306398,0.0298136568732938,19.6648579138768,4.31374159298455e-86,4.11044194696382e-85,zipt-11,0.000269310071637521,84.3861114810901
WBGene00004188,2628.14825823615,0.504939161346454,0.0256839991587886,19.6596783166329,4.77746637575714e-86,4.54975033634992e-85,prp-21,0.00019212735041262,84.3420124342265
WBGene00017853,99.5553080044491,-3.88441646100866,0.197594878106969,-19.6584875995916,4.89091314364065e-86,4.65517002979926e-85,F27C1.3,-0.0390176730791196,84.3320644518137
WBGene00020139,1137.4316672282,-1.58086426799773,0.0804174047947532,-19.6582353289381,4.91529129246424e-86,4.67574336944195e-85,eppl-1,-0.00138985427744431,84.3301493333301
